99,99,9,99,99,99,99,99,99,99,99,99,13,99,99,99,99,99,99,99,5,99,99,99,99,99,7,9,99,99,10,12,99,99,99,9,99,99,99,99,99,99,99,99,99,99,10,99,12,13,10,6,99,99,12,99,99,12,99,99,99,99,99,10,99,99,99,10,99,99,99,11,13,99,99,99,99,99,99,99,99,99,12,99,13,99,99,99,99,99,12,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,12,99,99,9,99,99,99,9,99,99,13,99,99,99,99,99,13,13,12,99,99,99,99,99,99,99,99,9,99,11,99,99,99,99,99,99,10,99,99,99,99,99,99,99,99,99,99,99,99,12,9,12,9,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,12,99,99,99,13,99,99,99,99,99,99,99,99,99,11,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,12,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,10,99,99,99
99,9,99,99,9,9,99,13,6,8,1,99,99,12,99,99,9,8,8,99,11,9,9,99,9,10,99,13,12,9,99,10,99,13,99,10,6,99,99,12,99,99,99,99,9,9,99,11,99,12,7,6,11,99,99,99,10,11,99,9,8,99,12,11,8,99,99,99,7,12,9,99,13,11,11,11,8,99,99,10,4,9,9,11,12,99,10,9,9,99,13,10,99,5,99,10,3,10,9,99,13,99,8,99,1,99,7,7,10,99,8,99,13,12,8,11,8,99,10,99,8,99,2,12,99,11,99,9,1,99,13,9,99,10,99,9,9,6,11,4,8,99,99,99,8,99,99,10,8,99,8,99,99,12,99,6,11,99,99,99,11,12,99,5,6,6,3,4,1,99,13,11,11,10,10,99,1,99,5,99,9,9,11,12,99,11,4,99,13,2,99,99,11,99,11,8,99,99,99,99,11,99,8,9,12,13,99,4,99,9,9,3,99,9,99,99,99,2,9,13,99,99,6,10,99,6,99,99,99,9,13,8,99,99,9,99,2,2,11,99,99,7
99,99,99,99,99,13,3,99,99,99,9,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,13,99,99,99,99,99,99,99,99,99,13,13,99,99,99,99,9,99,99,99,99,99,99,99,99,99,99,99,99,5,10,5,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,99,99,99,99,99,7,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,12,99,99,99,99,99,99,99,13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,12,99,99,13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,99,5,13,99,99,99,99,99,99,99,99,4,99,99,99,10,99,99,99,99,99,99,99,99,8,99,99,99,99,99,5,99,99,99,99,99,99,3,8,99,7,99,99,99,99,99,99,99,2,99,99,99,13,99
99,99,99,10,99,99,99,99,99,99,99,99,99,99,99,99,9,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,12,13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,13,99,99,12,13,99,99,12,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,13,99,8,99,99,99,99,99,99,99,99,10,99,99,99,99,99,99,99,11,99,99,99,99,99,99,99,99,9,99,99,99,10,99,99,99,99,99,12,8,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,13,99,13,99,99,99,99,5,99,99,99,99,99,99,99,13,99,99,13,99,99,99,99,99,99,99,99,99,99,99,99,99,11,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,99,99,99,99,13,99,99,99,99,99,99,99,12,99,10,13,99,99,99,99,99,99,99
99,99,99,99,7,99,99,12,13,99,99,99,99,99,99,99,99,99,99,9,2,99,99,99,99,99,99,99,99,99,99,13,99,99,99,13,99,99,99,99,99,99,99,12,12,99,99,12,12,12,13,99,99,99,99,99,11,12,9,6,3,13,99,13,99,1,10,99,99,99,99,12,13,13,13,99,12,99,99,99,99,99,99,99,99,99,12,99,10,99,99,99,99,99,99,99,8,99,99,99,99,99,99,99,99,99,99,99,11,99,99,99,99,99,99,99,99,99,13,1,99,99,99,99,13,13,99,99,99,99,99,4,99,99,99,99,9,99,99,99,99,99,99,99,12,99,99,99,99,99,99,99,99,99,99,99,99,11,99,99,99,99,99,99,99,99,99,99,99,99,12,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,11,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,7,99,99,99,99,99,99,99,1,13,99,99,99,12,10,99,99,99,99,99,99,12,99,99,99,99,99,99,12,9,99,12
99,99,9,9,99,99,99,99,99,99,99,99,99,99,99,13,10,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,10,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,12,99,99,99,11,99,99,99,99,11,12,11,99,99,10,99,99,99,99,99,99,99,12,99,99,99,99,99,99,99,99,99,7,99,99,99,99,99,99,99,99,99,99,99,99,99,12,99,99,99,99,99,9,9,99,99,9,99,99,99,99,99,13,99,99,99,10,99,99,99,99,99,99,99,99,99,99,99,99,99,7,10,99,99,99,99,99,99,99,99,99,99,10,10,99,99,99,99,99,12,99,99,99,99,99,99,99,10,99,99,99,99,99,99,99,99,99,99,99,99,99,12,11,99,99,8,11,99,99,99,99,99,12,99,99,99,99,8,99,99,6,99,99,99,12,99,99,99,6,99,99,99,99,11,99,99,99,99,99,99,6,99,99,99,99,99,99,8,99,99,99,99,99,8,99,99,99,99,99,99
99,99,13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,12,99,99,99,99,99,99,99,11,99,99,99,99,99,99,99,99,99,99,99,99,99,99,13,9,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,13,13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,13,99,99,99,99,99,99,99,99,99,99,99,99,11,99,99,99,13,6,99,99,99,99,13,99,99,10,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,11,13,99,99,99,99,99,99,99,99,99,13,13,99,99,99,99,99,99,13,99,99,99,99
99,12,13,13,11,11,9,99,13,99,10,13,13,13,99,13,13,12,4,99,11,13,7,99,99,99,99,13,11,99,99,13,99,99,99,11,10,13,99,99,12,99,1,8,13,99,12,12,99,13,13,11,99,13,99,99,13,9,9,8,9,99,99,12,8,6,13,99,13,13,12,11,13,99,99,99,11,13,99,99,9,8,13,99,13,12,10,13,99,99,13,11,13,11,12,99,99,13,99,99,99,13,8,99,8,12,13,12,99,99,12,12,99,99,99,13,12,99,99,6,10,99,6,13,99,13,11,12,10,12,13,12,99,99,13,13,99,99,99,6,99,99,99,12,13,99,9,99,99,99,99,13,99,13,99,99,99,99,12,99,12,13,99,4,13,99,1,13,9,13,99,12,99,99,99,99,12,2,99,12,99,99,11,99,9,99,10,13,99,99,99,99,99,99,99,13,13,7,99,8,99,99,13,11,99,13,99,99,13,99,13,99,99,13,13,99,99,12,99,99,9,99,9,12,10,99,12,99,8,99,99,99,99,11,6,99,99,99,12,5,99,10
99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,11,6,99,99,99,99,99,13,99,99,99,99,99,99,99,99,99,99,1,99,99,1,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,10,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,13,99,99,99,11,9,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,12,99,99,99,99,99,99,1,99,99,1,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,1,7,13,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3,99,99,99,99,13,99,1,99,99,99,1,99,99,3,99,99,99,99,99,99,7,9,99,99,99,99,99,1,99,99,5,6,99,99,99,99,1,3,99,99,99,99,99,99,99,1,99,1,99,99,99,1,1,99,1,99,1,99,1,8,9,99,99,5,99,99,99,99,1,5,1
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,12,99,99,99,99,11,99,99,99,99,99,13,99,99,99,99,99,99,12,13,99,99,12,99,12,99,99,99,99,99,99,99,99,9,99,99,99,99,99,99,99,99,13,99,99,8,99,99,13,99,99,99,99,99,99,99,99,99,99,99,12,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,12,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,12,12,99,13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,99,99,12,99,99,99,99,99,99,13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,12,99,99,99,99,99,99,99,99,11,99,99,99,99,99,99,13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,10,99,99,10,11,99,12,13,99,99,99,99,99,99,99,99,99,99,99,99,11,99,99,12,99,13,13,13,99,99,99,99,99,99,99,99,99,13,99,99,99,12,11,99,99,99,99,99,99,9,99,99,99,99,99,12,10,10,11,99,99,99,99,99,99,99,10,99,99,99,99,99,99,99,9,99,99,99,12,10,99,99,99,99,99,99,99,13,99,99,6,99,99,13,9,99,99,99,99,99,12,99,99,99,99,99,12,99,99,99,13,99,99,99,12,99,99,11,11,99,11,13,99,99,9,10,99,99,99,13,99,99,9,13,11,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,10,9,9,9,9,9,99,99,12,99,99,99,99,10,99,99,13,99,99,99,11,99,11,11,99,99,10,99,99,99,99,12,99,99,99,99,10,99,99,99,11,99,99,99,12,99,99,10,99,13,10,99,13,99,9,99,99,11,12,11,99,11,99,12,12,11,99,13,10,12,99,99,99,99,99,9,99,99,10
11,99,99,99,99,99,99,13,99,99,99,99,12,99,9,13,99,99,99,99,99,99,99,99,99,99,12,99,99,99,11,99,12,13,13,99,99,99,99,99,99,11,99,99,99,99,99,9,11,12,99,99,99,11,10,99,99,99,99,99,99,99,10,11,99,99,99,99,99,99,99,99,11,13,11,99,99,99,13,99,99,99,99,8,12,99,99,99,99,12,99,99,99,99,99,11,99,99,99,99,99,10,99,99,99,99,99,99,99,99,13,99,99,99,99,99,99,10,13,99,5,10,99,99,13,99,99,9,99,99,99,99,99,13,99,99,99,13,99,99,99,99,99,99,11,99,99,2,99,99,99,99,99,99,99,99,99,99,99,13,99,11,11,99,99,99,99,99,99,11,11,99,99,99,99,99,99,99,99,99,99,99,99,12,99,99,99,99,99,99,99,99,99,99,99,99,99,10,99,99,99,99,99,99,99,11,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
13,99,99,99,12,99,99,13,99,99,99,99,11,99,99,12,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,13,99,99,99,99,99,99,99,99,99,8,13,99,99,99,99,12,99,99,12,99,99,99,99,99,10,99,99,8,99,99,99,99,11,13,99,99,11,99,99,99,11,99,99,99,99,99,99,99,99,99,99,12,99,99,99,99,99,99,99,99,99,13,12,99,13,99,99,99,99,9,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,12,99,99,99,99,12,99,99,99,99,99,99,12,99,99,13,99,12,99,99,99,99,99,99,99,99,99,99,99,99,99,13,99,99,99,99,99,99,99,99,99,99,99,99,13,99,99,99,12,99,99,99,99,99,99,99,99,99,99,99,99,99,12,99,99,99,99,99,99,99,99,99,99,99,99,8,99,99,99,9,99,99,99,99,99,99,12,99,99,99,99,99,99,99,99,99,99,99
99,99,13,13,99,99,99,99,99,99,99,99,99,13,99,99,11,9,99,99,13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,13,13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,13,12,99,99,99,99,99,99,13,99,99,99,99,99,99,99,99,99,99,9,99,99,99,99,13,99,99,12,13,99,99,99,99,99,99,99,99,99,99,99,99,12,99,13,13,99,99,99,99,99,99,99,13,99,13,99,99,99,13,11,99,99,99,99,10,13,9,99,99,13,99,99,99,12,99,11,99,99,99,99,12,99,99,99,99,99,99,99,13,99,13,99,99,9,11,99,6,11,12,99,99,11,99,99,10,99,99,99,3,99,99,99,13
99,99,99,99,99,99,99,99,99,99,99,99,99,99,13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,12,99,99,99,99,99,99,13,99,99,99,99,99,99,13,13,11,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,13,99,99,99,99,99,99,12,99,99,99,99,99,99,99,13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,13,99,99,99,99,99,99,13,99,99,99,9,99,99,99,99,99,99,99,99,99,11,10,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,13,99,99,99,99,13,99,99,99,99,99,99,99,99,12,99,99,99,99,99,9,99,99,99,99,99,99,99,99,99,99,99,99,9,99,99,99,13,99,12,99,99,99,99,99,99,99,6,99,10,99,99,99,99,99,99,99,99,99,99,99,13,3,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,99,99,99,99,99,12,13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,11,99,99,13,99,99,12,99,99,99,99,99,99,99,13,11,99,99,99,10,99,99,99,99,99,99,99,11,99,99,99,99,99,99,12,12,99,12,99,99,99,10,99,99,99,99,99,99,99,99,99,99,99,99,99,12,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,13,99,99,99,99,99,99,99,99,99,99,99,10,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,10,99,12,10,99,99,99,99,99,99,12,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,13,99,99,99,99,99,99,99,99,99,11,99,99,99,99,99,13,99,99,99,99,99,99,99,99,99,11,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,13,99,99,99,99,99,99,10,12,99,10,99,99,13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,11,99,99,99,99,99,99,99,99,99,99,99,99,99,12,12,2,99,99,99,99,99,99,13,99,99,99,99,99,10,99,99,99,99,99,99,99,99,99,99,99,13,7,99,99,99,99,99,99,99,11,99,99,99,99,99,99,10,99,99,99,11,99,99,99,99,99,99,99,99,99,99,99,99,99,99,13,99,7,99,99,99,10,99,99,99,99,99,99,99,99,99,99,99,99,99,12,99,99,99,99,99,99,99,99,11,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,11,99,99,99,11,99,99,99,99,99,99,99,99,99,99,99,4,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,8,10,99,99,99,99,99,99,99,13,99,13,99,99,99,99,99,11,99,9,99,12,99,99,99,99,99,99,99,99,99,13,12,99,99,99,99,13,99,99,99,99,99,99,99,99,99,12,99,99,99,99,99,99,99,99,99,99,99,99,99,8,99,99,99,99,99,99,99,99,12,99,99,99,99,99,99,10,99,99,99,99,99,12,99,99,99,99,99,8,99,99,99,99,99,99,13,11,13,6,99,99,99,99,13,99,9,11,13,99,99,99,99,99,99,10,13,11,99,13,99,99,99,99,99,9,99,99,99,99,99,12,99,99,5,13,99,99,99,99,99,99,9,99,99,99,99,99,13,99,99,99,10,12,99,13,99,99,9,99,99,99,99,99,99,99,99,11,13,99,13,13,13,99,99,13,99,99,99,13,12,13,99,99,11,99,99,99,99,12,99,99,13,99,99,99,13,99,99,99,11,99,99,99,99,99,11,13,12,11,13,1,99,99,99,99,99,10,99,99,11,13,99,99,99,99,99,12,13,9,99,99,99,12,99,99,99,99,11,99
